EventID , Time , Latitude , Longitude , Depth/km , Author , Catalog , Contributor , ContributorID , MagType , Magnitude , MagAuthor , EventLocationName,,,,,,
2034590,2005-04-19T10:11:29,1.1983,97.0908,33,ISC,ISC,ISC,8302978,mb,4.2,NEIC,NORTHERN SUMATRA,,,,,,
2034715,2005-04-19T10:33:32,1.3002,97.2565,45,ISC,ISC,ISC,7493463,mb,4.8,NEIC,NORTHERN SUMATRA,,,,,,
2034784,2005-04-19T10:33:58,1.2201,97.1492,23.7,ISC,ISC,ISC,7493466,mb,5,NEIC,NORTHERN SUMATRA,,,,,,
2035023,2005-04-19T11:08:17,1.2992,97.1403,23.5,ISC,ISC,ISC,7493488,mb,4.6,NEIC,NORTHERN SUMATRA,,,,,,
2035290,2005-04-19T11:35:37,-1.4443,99.9444,51.5,ISC,ISC,ISC,8302981,mb,4.4,NEIC,SOUTHERN SUMATRA,,,,,,
2035734,2005-04-19T12:40:18,2.1745,96.3231,30,ISC,ISC,ISC,7493510,mb,4.2,NEIC,NORTHERN SUMATRA,,,,,,
2035876,2005-04-19T12:56:01,-1.8283,99.5509,33,ISC,ISC,ISC,8302984,mb,4.1,NEIC,SOUTHERN SUMATRA,,,,,,
2036649,2005-04-19T15:10:13,2.3455,96.3233,28.9,ISC,ISC,ISC,7493528,MW,5,HRVD,NORTHERN SUMATRA,,,,,,
2036725,2005-04-19T15:21:08,2.2149,96.3559,30,ISC,ISC,ISC,8302989,mb,4.5,NEIC,NORTHERN SUMATRA,,,,,,
2036801,2005-04-19T15:35:23,0.9225,97.6523,0,IDC,ISC,ISC,8302990,mb,3.6,IDC,NORTHERN SUMATRA,,,,,,
2038361,2005-04-19T20:06:16,-1.5534,100.0087,0,IDC,ISC,ISC,8302996,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
2038685,2005-04-19T21:08:57,1.2941,97.1133,30,ISC,ISC,ISC,8302998,mb,4,NEIC,NORTHERN SUMATRA,,,,,,
2039403,2005-04-19T21:57:54,2.0037,96.0846,30,ISC,ISC,ISC,8303001,mb,3.8,NEIC,NORTHERN SUMATRA,,,,,,
2040170,2005-04-19T23:02:56,1.45,96.272,30,NEIC,ISC,ISC,8303003,mb,4.3,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2040867,2005-04-20T00:29:39,1.876,97.828,0,IDC,ISC,ISC,7493614,mb,3.5,IDC,NORTHERN SUMATRA,,,,,,
2040906,2005-04-20T00:30:32,2.1919,96.3617,42.6,ISC,ISC,ISC,8303008,mb,4.9,NEIC,NORTHERN SUMATRA,,,,,,
2041799,2005-04-20T02:19:37,1.2695,97.4379,0,IDC,ISC,ISC,8303013,mb,3.7,IDC,NORTHERN SUMATRA,,,,,,
2042112,2005-04-20T02:56:09,-1.844,99.319,0,IDC,ISC,ISC,8303016,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
2043248,2005-04-20T06:00:35,2.2955,96.6086,27.3,ISC,ISC,ISC,7493649,mb,4.7,NEIC,NORTHERN SUMATRA,,,,,,
2043564,2005-04-20T06:57:56,-1.6602,99.8634,0,IDC,ISC,ISC,8303026,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
2044180,2005-04-20T08:41:24,0.0194,96.9172,33,ISC,ISC,ISC,8303032,mb,4.1,ISC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2044446,2005-04-20T09:26:58,1.4171,97.2169,45.5,ISC,ISC,ISC,7493679,mb,4.5,NEIC,NORTHERN SUMATRA,,,,,,
2044496,2005-04-20T09:29:25,1.5504,97.1403,0,IDC,ISC,ISC,8303035,mb,4,IDC,NORTHERN SUMATRA,,,,,,
2045461,2005-04-20T11:23:28,-2.0302,102.2709,185.6,ISC,ISC,ISC,7493709,mb,4.5,NEIC,SOUTHERN SUMATRA,,,,,,
2045853,2005-04-20T12:29:30,-0.5758,101.6266,26.6,IDC,ISC,ISC,8303047,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
2045976,2005-04-20T12:55:09,2.0519,95.6779,0,IDC,ISC,ISC,8303048,mb,3.5,IDC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2047221,2005-04-20T16:41:59,0.4262,99.5185,0,IDC,ISC,ISC,8303061,mb,3.2,IDC,NORTHERN SUMATRA,,,,,,
2047297,2005-04-20T16:50:52,-1.1384,100.3766,33,ISC,ISC,ISC,8303062,mb,4.2,NEIC,SOUTHERN SUMATRA,,,,,,
2047314,2005-04-20T16:54:36,-1.614,97.1651,0,IDC,ISC,ISC,8303063,mb,3.7,IDC,SOUTHWEST OF SUMATRA,,,,,,
2047532,2005-04-20T17:23:23,1.7307,97.7898,33.9,ISC,ISC,ISC,7493737,mb,4.7,NEIC,NORTHERN SUMATRA,,,,,,
2047627,2005-04-20T17:28:01,2.2519,96.3721,30,ISC,ISC,ISC,8303066,mb,3.9,NEIC,NORTHERN SUMATRA,,,,,,
2047899,2005-04-20T17:50:34,1.4508,97.633,0,IDC,ISC,ISC,8303069,mb,3.5,IDC,NORTHERN SUMATRA,,,,,,
2048582,2005-04-20T19:32:20,-1.7445,99.7271,33,ISC,ISC,ISC,7493754,mb,4.4,NEIC,SOUTHERN SUMATRA,,,,,,
2048665,2005-04-20T19:55:13,-3.6318,104.4953,0,IDC,ISC,ISC,8303072,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
2048899,2005-04-20T20:42:18,1.2792,97.1465,25.9,ISC,ISC,ISC,7493760,mb,4.4,NEIC,NORTHERN SUMATRA,,,,,,
2049146,2005-04-20T21:18:33,1.1328,97.1714,30,ISC,ISC,ISC,7493764,mb,4.4,NEIC,NORTHERN SUMATRA,,,,,,
2050315,2005-04-21T00:13:51,1.5127,97.0534,27.6,ISC,ISC,ISC,8303088,mb,4.6,NEIC,NORTHERN SUMATRA,,,,,,
2051766,2005-04-21T04:16:41,-0.3623,98.0061,33,ISC,ISC,ISC,8303099,mb,4.5,NEIC,SOUTHERN SUMATRA,,,,,,
2051788,2005-04-21T04:25:51,1.1186,97.2425,30,ISC,ISC,ISC,7493808,mb,4.4,NEIC,NORTHERN SUMATRA,,,,,,
2051957,2005-04-21T04:54:48,4.2512,95.4987,33,ISC,ISC,ISC,8303100,mb,4.3,NEIC,NORTHERN SUMATRA,,,,,,
2052071,2005-04-21T05:10:38,1.7732,97.1023,40.2,ISC,ISC,ISC,8303101,mb,4.4,NEIC,NORTHERN SUMATRA,,,,,,
2052241,2005-04-21T05:41:51,-1.6895,99.9544,0,IDC,ISC,ISC,8303103,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
2053182,2005-04-21T08:40:02,1.3003,97.1016,24.8,ISC,ISC,ISC,7493829,mb,4.7,NEIC,NORTHERN SUMATRA,,,,,,
2053620,2005-04-21T09:49:43,1.1142,97.3214,33,ISC,ISC,ISC,7493850,mb,4.4,NEIC,NORTHERN SUMATRA,,,,,,
2053732,2005-04-21T10:24:27,1.266,97.4301,0,IDC,ISC,ISC,8303118,mb,3.4,IDC,NORTHERN SUMATRA,,,,,,
2053788,2005-04-21T10:30:11,1.7773,96.7636,0,IDC,ISC,ISC,8303120,mb,3.9,IDC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2053926,2005-04-21T10:43:43,-0.5791,96.5322,0,IDC,ISC,ISC,8303121,mb,3.5,IDC,SOUTHWEST OF SUMATRA,,,,,,
2054339,2005-04-21T11:53:45,1.0964,97.1671,19.2,ISC,ISC,ISC,8303125,mb,3.5,ISC,NORTHERN SUMATRA,,,,,,
2054812,2005-04-21T13:29:46,5.2171,95.163,33,ISC,ISC,ISC,8303128,mb,4.2,ISC,NORTHERN SUMATRA,,,,,,
2055523,2005-04-21T15:29:47,-0.9283,100.7922,0,IDC,ISC,ISC,8303131,mb,3.4,IDC,SOUTHERN SUMATRA,,,,,,
2056352,2005-04-21T17:13:00,-1.9154,99.6795,0,IDC,ISC,ISC,8303140,mb,3.4,IDC,SOUTHERN SUMATRA,,,,,,
2056485,2005-04-21T17:27:29,0.6011,98.2277,0,IDC,ISC,ISC,8303143,mb,3.5,IDC,NORTHERN SUMATRA,,,,,,
2056529,2005-04-21T17:34:54,2.6364,96.8442,0,IDC,ISC,ISC,8303144,mb,3.4,IDC,NORTHERN SUMATRA,,,,,,
2056559,2005-04-21T17:36:05,0.5514,98.3746,30,ISC,ISC,ISC,7493909,mb,4.6,NEIC,NORTHERN SUMATRA,,,,,,
2056687,2005-04-21T17:50:49,1.585,97.0067,30,ISC,ISC,ISC,7493911,mb,4.2,NEIC,NORTHERN SUMATRA,,,,,,
2058141,2005-04-21T21:20:03,2.2619,96.3181,0,IDC,ISC,ISC,8303158,mb,3.8,IDC,NORTHERN SUMATRA,,,,,,
2058384,2005-04-21T22:07:02,0.7763,97.4022,23.3,ISC,ISC,ISC,7493967,mb,4.2,NEIC,NORTHERN SUMATRA,,,,,,
2058447,2005-04-21T22:15:22,1.8633,96.8061,27.1,ISC,ISC,ISC,7493969,mb,4.3,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2058814,2005-04-21T23:27:18,-0.3951,98.2241,31.7,ISC,ISC,ISC,8303163,mb,4.1,NEIC,SOUTHERN SUMATRA,,,,,,
2059543,2005-04-22T01:23:48,1.6955,96.9859,30,ISC,ISC,ISC,8303192,mb,4.2,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2060091,2005-04-22T03:03:36,-4.2685,103.2718,0,IDC,ISC,ISC,8303198,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
2060129,2005-04-22T03:14:32,1.622,97.1235,27.6,ISC,ISC,ISC,7494017,mb,4.9,NEIC,NORTHERN SUMATRA,,,,,,
2060225,2005-04-22T03:22:29,1.6473,97.1077,34.3,ISC,ISC,ISC,7494022,mb,4.6,NEIC,NORTHERN SUMATRA,,,,,,
2060709,2005-04-22T05:14:56,1.1665,97.0708,0,IDC,ISC,ISC,8303207,mb,3.5,IDC,NORTHERN SUMATRA,,,,,,
2060893,2005-04-22T06:19:26,2.7174,96.1122,30,ISC,ISC,ISC,8303209,mb,4.2,NEIC,NORTHERN SUMATRA,,,,,,
2061088,2005-04-22T06:50:39,2.9144,96.4258,0,IDC,ISC,ISC,8303213,mb,3.6,IDC,NORTHERN SUMATRA,,,,,,
2061177,2005-04-22T07:30:50,2.6263,95.5631,30,ISC,ISC,ISC,7494037,mb,4.1,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2061526,2005-04-22T08:22:49,1.9216,97.0365,39.1,ISC,ISC,ISC,7494068,mb,4.6,NEIC,NORTHERN SUMATRA,,,,,,
2061717,2005-04-22T08:53:36,2.6471,95.6072,42.2,ISC,ISC,ISC,8303220,mb,4.7,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2062210,2005-04-22T10:07:25,0.4991,99.015,0,IDC,ISC,ISC,8303225,mb,3.8,IDC,NORTHERN SUMATRA,,,,,,
2062424,2005-04-22T10:37:33,0.6445,97.1692,0,IDC,ISC,ISC,8303227,mb,3.8,IDC,NORTHERN SUMATRA,,,,,,
2062643,2005-04-22T11:04:23,2.4798,95.8526,30,ISC,ISC,ISC,8303229,mb,4.2,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2063055,2005-04-22T12:30:41,-1.2531,99.939,0,IDC,ISC,ISC,8303231,mb,3.8,IDC,SOUTHERN SUMATRA,,,,,,
2063316,2005-04-22T13:12:23,2.7706,96.2223,0,IDC,ISC,ISC,8303235,mb,3.4,IDC,NORTHERN SUMATRA,,,,,,
2063334,2005-04-22T13:16:51,2.3642,95.5447,0,IDC,ISC,ISC,8303236,mb,3.6,IDC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2064074,2005-04-22T15:59:53,-1.3108,100.608,0,IDC,ISC,ISC,8303241,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
2064406,2005-04-22T16:54:59,1.1039,97.2103,30,ISC,ISC,ISC,7494099,mb,3.7,NEIC,NORTHERN SUMATRA,,,,,,
2064885,2005-04-22T18:09:40,-1.668,100.0673,0,IDC,ISC,ISC,8303244,mb,3.6,IDC,SOUTHERN SUMATRA,,,,,,
2065439,2005-04-22T19:22:15,1.9003,96.7176,30,ISC,ISC,ISC,8303251,mb,3.9,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2065812,2005-04-22T20:46:12,2.8399,98.408,25.7,IDC,ISC,ISC,8303257,mb,3.3,IDC,NORTHERN SUMATRA,,,,,,
2065974,2005-04-22T21:45:02,-1.6183,99.9593,33,ISC,ISC,ISC,8303258,mb,4.4,NEIC,SOUTHERN SUMATRA,,,,,,
2066355,2005-04-22T22:38:36,5.1526,95.098,131.1,IDC,ISC,ISC,8303259,mb,3,IDC,NORTHERN SUMATRA,,,,,,
2066403,2005-04-22T22:50:49,-0.1686,96.5312,30,ISC,ISC,ISC,8303260,mb,3.8,NEIC,SOUTHWEST OF SUMATRA,,,,,,
2067355,2005-04-23T03:01:30,0.9487,97.3663,35,ISC,ISC,ISC,8303272,mb,4.2,NEIC,NORTHERN SUMATRA,,,,,,
2067700,2005-04-23T04:18:27,1.618,98.7805,0,IDC,ISC,ISC,8303275,mb,3.7,IDC,NORTHERN SUMATRA,,,,,,
2067815,2005-04-23T04:41:36,1.937,96.673,25.4,ISC,ISC,ISC,8303276,mb,4.1,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2068083,2005-04-23T05:46:45,2.1668,96.3968,0,IDC,ISC,ISC,8303280,mb,4.2,IDC,NORTHERN SUMATRA,,,,,,
2069039,2005-04-23T08:50:52,0.8648,97.701,0,IDC,ISC,ISC,8303286,mb,3.6,IDC,NORTHERN SUMATRA,,,,,,
2069104,2005-04-23T09:07:05,-0.2973,96.9218,28.3,ISC,ISC,ISC,7494229,mb,4.3,NEIC,SOUTHWEST OF SUMATRA,,,,,,
2069163,2005-04-23T09:16:37,3.6104,95.0268,0,IDC,ISC,ISC,8303287,mb,3.7,IDC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2069256,2005-04-23T09:32:36,2.2672,96.703,29.5,IDC,ISC,ISC,8303289,mb,3.5,IDC,NORTHERN SUMATRA,,,,,,
2069480,2005-04-23T09:54:47,0.2044,98.608,0,IDC,ISC,ISC,8303290,mb,3.7,IDC,NORTHERN SUMATRA,,,,,,
2069570,2005-04-23T10:06:34,2.5865,95.8134,33,ISC,ISC,ISC,8303292,mb,4.3,ISC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2069747,2005-04-23T10:31:43,2.7161,95.9711,32.5,ISC,ISC,ISC,7494239,MW,5.2,HRVD,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2070078,2005-04-23T11:17:53,-0.2574,97.0509,26.8,ISC,ISC,ISC,8303294,mb,4,ISC,SOUTHWEST OF SUMATRA,,,,,,
2070140,2005-04-23T11:20:03,-0.2901,96.9003,25.4,ISC,ISC,ISC,7494252,mb,4.1,NEIC,SOUTHWEST OF SUMATRA,,,,,,
2070453,2005-04-23T12:12:54,0.8117,97.0933,0,IDC,ISC,ISC,8303297,mb,3.8,IDC,NORTHERN SUMATRA,,,,,,
2070836,2005-04-23T13:06:40,1.3317,97.2093,0,IDC,ISC,ISC,8303303,mb,3.6,IDC,NORTHERN SUMATRA,,,,,,
2070976,2005-04-23T13:29:18,-1.8068,99.2864,0,IDC,ISC,ISC,8303304,mb,3.3,IDC,SOUTHERN SUMATRA,,,,,,
2071530,2005-04-23T14:53:02,-1.7714,99.7817,33,ISC,ISC,ISC,8303308,mb,4.3,NEIC,SOUTHERN SUMATRA,,,,,,
2071617,2005-04-23T15:14:27,0.7749,96.67,0,IDC,ISC,ISC,8303309,mb,3.6,IDC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2071744,2005-04-23T15:40:29,-0.1584,96.9959,30,ISC,ISC,ISC,8303311,mb,3.8,ISC,SOUTHWEST OF SUMATRA,,,,,,
2072361,2005-04-23T17:15:38,-1.9847,99.3641,0,IDC,ISC,ISC,8303317,mb,3.3,IDC,SOUTHERN SUMATRA,,,,,,
2072480,2005-04-23T17:44:42,1.1657,97.201,30,ISC,ISC,ISC,8303319,mb,3.9,NEIC,NORTHERN SUMATRA,,,,,,
2073235,2005-04-23T19:34:48,-1.6313,99.5457,0,IDC,ISC,ISC,8303323,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
2073476,2005-04-23T20:15:33,0.1038,96.5447,26,ISC,ISC,ISC,8303324,mb,3.5,ISC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2073631,2005-04-23T20:41:15,1.8939,96.5602,0,IDC,ISC,ISC,8303325,mb,3.7,IDC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2074282,2005-04-23T22:14:05,0.2566,97.874,24.9,ISC,ISC,ISC,8303328,mb,4.2,NEIC,NORTHERN SUMATRA,,,,,,
2074423,2005-04-23T22:29:05,1.7617,97.0285,25.7,ISC,ISC,ISC,8303329,mb,3.7,ISC,NORTHERN SUMATRA,,,,,,
2074462,2005-04-23T22:41:38,1.863,96.1155,0,IDC,ISC,ISC,8303330,mb,3.5,IDC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2074485,2005-04-23T22:45:31,1.6868,97.8577,0,IDC,ISC,ISC,8303332,mb,3.6,IDC,NORTHERN SUMATRA,,,,,,
2074700,2005-04-23T23:24:56,1.5544,96.9262,0,IDC,ISC,ISC,8303336,mb,3.9,IDC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2074828,2005-04-23T23:51:53,1.2068,97.1049,24.7,ISC,ISC,ISC,8303337,mb,3.8,ISC,NORTHERN SUMATRA,,,,,,
2075919,2005-04-24T03:58:39,0.2942,97.7891,0,IDC,ISC,ISC,8303360,mb,3.4,IDC,NORTHERN SUMATRA,,,,,,
2076049,2005-04-24T04:05:39,1.025,97.2087,26.8,ISC,ISC,ISC,7494386,mb,4.7,NEIC,NORTHERN SUMATRA,,,,,,
2076192,2005-04-24T04:44:56,1.3392,98.3506,0,IDC,ISC,ISC,8303366,mb,3.7,IDC,NORTHERN SUMATRA,,,,,,
2076548,2005-04-24T05:49:36,-1.8639,99.6341,33,ISC,ISC,ISC,8303371,mb,4.2,NEIC,SOUTHERN SUMATRA,,,,,,
2076746,2005-04-24T06:35:27,2.544,97.1293,0,IDC,ISC,ISC,8303375,mb,3.7,IDC,NORTHERN SUMATRA,,,,,,
2077761,2005-04-24T09:19:36,-1.8373,99.9139,29.6,ISC,ISC,ISC,7494441,MW,4.8,HRVD,SOUTHERN SUMATRA,,,,,,
2077784,2005-04-24T09:23:47,1.2127,97.2413,0,IDC,ISC,ISC,8303389,mb,3.8,IDC,NORTHERN SUMATRA,,,,,,
2078057,2005-04-24T10:03:11,3.0559,96.4643,33,ISC,ISC,ISC,7494468,mb,4.5,NEIC,NORTHERN SUMATRA,,,,,,
2078309,2005-04-24T10:51:04,1.4434,96.9432,33,ISC,ISC,ISC,8303394,mb,4.1,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2078359,2005-04-24T10:59:04,2.3645,96.3427,28.8,ISC,ISC,ISC,7494477,MW,4.7,HRVD,NORTHERN SUMATRA,,,,,,
2078538,2005-04-24T11:31:35,-0.4375,101.0566,0,IDC,ISC,ISC,8303396,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
2078554,2005-04-24T11:37:23,-0.5054,100.7354,0,IDC,ISC,ISC,8303397,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
2079055,2005-04-24T12:46:56,3.0557,96.1732,30,ISC,ISC,ISC,8303401,mb,4.1,NEIC,NORTHERN SUMATRA,,,,,,
2079110,2005-04-24T12:53:15,0.0867,97.3315,33,ISC,ISC,ISC,8303402,mb,3.8,ISC,NORTHERN SUMATRA,,,,,,
2079371,2005-04-24T13:32:11,2.7587,96.3575,30,ISC,ISC,ISC,8303406,mb,4.5,NEIC,NORTHERN SUMATRA,,,,,,
2080734,2005-04-24T18:41:49,2.8054,96.0484,0,IDC,ISC,ISC,8303415,mb,3.4,IDC,NORTHERN SUMATRA,,,,,,
2081118,2005-04-24T20:21:01,4.2157,97.0879,0,IDC,ISC,ISC,8303424,mb,3.4,IDC,NORTHERN SUMATRA,,,,,,
2081350,2005-04-24T21:01:01,1.6041,96.7647,0,IDC,ISC,ISC,8303426,mb,3.5,IDC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2081569,2005-04-24T21:50:20,-1.6987,99.9341,0,IDC,ISC,ISC,8303428,mb,3.5,IDC,SOUTHERN SUMATRA,,,,,,
2081579,2005-04-24T21:52:42,-1.9439,99.0247,0,IDC,ISC,ISC,8303429,mb,3.7,IDC,SOUTHERN SUMATRA,,,,,,
2081762,2005-04-24T22:36:42,1.9984,96.2678,30,ISC,ISC,ISC,8303433,mb,3.8,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2082525,2005-04-25T01:29:52,1.1148,97.2641,24.1,ISC,ISC,ISC,7494555,MW,5.1,HRVD,NORTHERN SUMATRA,,,,,,
2082927,2005-04-25T03:10:17,0.4041,97.2489,33,ISC,ISC,ISC,8303468,mb,4.4,NEIC,NORTHERN SUMATRA,,,,,,
2083042,2005-04-25T03:24:58,0.3375,97.303,16,ISC,ISC,ISC,7494616,mb,4.6,NEIC,NORTHERN SUMATRA,,,,,,
2083084,2005-04-25T03:37:53,0.3424,97.3435,32.1,ISC,ISC,ISC,8303470,mb,4.3,NEIC,NORTHERN SUMATRA,,,,,,
2083205,2005-04-25T03:55:00,1.5593,98.7737,0,IDC,ISC,ISC,8303472,mb,3.6,IDC,NORTHERN SUMATRA,,,,,,
2083367,2005-04-25T05:02:08,-2.4984,98.6738,0,IDC,ISC,ISC,8303475,mb,3.6,IDC,SOUTHWEST OF SUMATRA,,,,,,
2083576,2005-04-25T05:56:15,0.9265,97.432,38.7,ISC,ISC,ISC,7494631,mb,4.4,NEIC,NORTHERN SUMATRA,,,,,,
2084176,2005-04-25T08:11:21,-1.7799,100.5899,62.8,ISC,ISC,ISC,7494647,mb,4.9,NEIC,SOUTHERN SUMATRA,,,,,,
2084420,2005-04-25T08:43:10,1.2616,97.5345,0,IDC,ISC,ISC,8303484,mb,3.5,IDC,NORTHERN SUMATRA,,,,,,
2084456,2005-04-25T08:53:47,-1.6992,99.8364,27.9,ISC,ISC,ISC,8303485,mb,4.2,NEIC,SOUTHERN SUMATRA,,,,,,
2085714,2005-04-25T12:52:33,1.8239,97.0305,0,IDC,ISC,ISC,8303497,mb,3.6,IDC,NORTHERN SUMATRA,,,,,,
2086075,2005-04-25T13:58:29,2.338,97.1154,27.4,ISC,ISC,ISC,7494694,MW,4.7,HRVD,NORTHERN SUMATRA,,,,,,
2086235,2005-04-25T14:29:31,0.9054,97.4265,30,ISC,ISC,ISC,8303501,mb,4,NEIC,NORTHERN SUMATRA,,,,,,
2087433,2005-04-25T18:49:59,1.9201,96.6135,30,ISC,ISC,ISC,8303510,mb,4,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2087615,2005-04-25T19:24:44,1.2002,97.1076,30,ISC,ISC,ISC,8303513,mb,4.1,NEIC,NORTHERN SUMATRA,,,,,,
2087712,2005-04-25T19:46:33,1.2531,97.335,45.9,ISC,ISC,ISC,8303514,mb,4.2,NEIC,NORTHERN SUMATRA,,,,,,
2087737,2005-04-25T19:51:58,1.2448,97.2393,37.5,ISC,ISC,ISC,7494736,mb,4.5,NEIC,NORTHERN SUMATRA,,,,,,
2087928,2005-04-25T20:18:18,0.3351,97.3071,36.3,ISC,ISC,ISC,7494741,MW,5.2,HRVD,NORTHERN SUMATRA,,,,,,
2087990,2005-04-25T20:22:11,0.3292,97.3384,37,ISC,ISC,ISC,7494744,MW,4.8,HRVD,NORTHERN SUMATRA,,,,,,
2088196,2005-04-25T20:47:18,1.5247,97.6835,30,ISC,ISC,ISC,8303519,mb,4.1,NEIC,NORTHERN SUMATRA,,,,,,
2088281,2005-04-25T21:02:46,0.3696,97.3636,34.4,ISC,ISC,ISC,8303521,mb,4.3,NEIC,NORTHERN SUMATRA,,,,,,
2088520,2005-04-25T21:38:20,1.1503,97.2124,30.3,ISC,ISC,ISC,7494772,mb,4.6,NEIC,NORTHERN SUMATRA,,,,,,
2088554,2005-04-25T21:40:14,0.3244,97.28,31,ISC,ISC,ISC,7494774,MW,5.2,HRVD,NORTHERN SUMATRA,,,,,,
2088570,2005-04-25T21:41:11,0.5216,97.2836,33,ISC,ISC,ISC,8303524,mb,4.9,NEIC,NORTHERN SUMATRA,,,,,,
2088600,2005-04-25T21:43:57,1.1719,98.9821,30,ISC,ISC,ISC,8303525,mb,4.2,NEIC,NORTHERN SUMATRA,,,,,,
2088625,2005-04-25T21:44:25,0.9637,97.1972,30,ISC,ISC,ISC,7494776,mb,4.5,NEIC,NORTHERN SUMATRA,,,,,,
2088656,2005-04-25T21:47:54,0.4621,97.375,33,ISC,ISC,ISC,8303526,mb,4.1,NEIC,NORTHERN SUMATRA,,,,,,
2088767,2005-04-25T22:01:11,0.3697,97.3465,33,ISC,ISC,ISC,8303528,mb,4.3,NEIC,NORTHERN SUMATRA,,,,,,
2088800,2005-04-25T22:04:36,0.4347,97.4159,30,ISC,ISC,ISC,8303529,mb,4,NEIC,NORTHERN SUMATRA,,,,,,
2089041,2005-04-25T22:58:02,2.2369,96.2755,33,ISC,ISC,ISC,7494793,mb,4.5,NEIC,NORTHERN SUMATRA,,,,,,
2089172,2005-04-25T23:29:08,0.7478,99.1864,0,IDC,ISC,ISC,8303532,mb,3.4,IDC,NORTHERN SUMATRA,,,,,,
2089232,2005-04-25T23:39:19,0.2913,97.3714,31.4,ISC,ISC,ISC,8303533,mb,4.1,NEIC,NORTHERN SUMATRA,,,,,,
2089735,2005-04-26T01:20:13,1.0434,97.2465,33,ISC,ISC,ISC,8303548,mb,4.3,NEIC,NORTHERN SUMATRA,,,,,,
2089832,2005-04-26T01:33:29,-1.7539,99.7631,33,ISC,ISC,ISC,7494837,mb,4.6,NEIC,SOUTHERN SUMATRA,,,,,,
2090200,2005-04-26T03:04:41,0.8525,97.2124,0,IDC,ISC,ISC,8303554,mb,3.7,IDC,NORTHERN SUMATRA,,,,,,
2090259,2005-04-26T03:15:41,0.3971,98.433,0,IDC,ISC,ISC,8303555,mb,3.4,IDC,NORTHERN SUMATRA,,,,,,
2090445,2005-04-26T03:39:06,0.6102,98.1495,0,IDC,ISC,ISC,8303556,mb,3.7,IDC,NORTHERN SUMATRA,,,,,,
2090706,2005-04-26T04:25:50,0.3273,97.3254,0,IDC,ISC,ISC,8303562,mb,3.5,IDC,NORTHERN SUMATRA,,,,,,
2090963,2005-04-26T05:16:31,0.3856,97.2828,25.4,ISC,ISC,ISC,8303565,mb,4.3,NEIC,NORTHERN SUMATRA,,,,,,
2091115,2005-04-26T06:03:46,0.4138,97.2943,33,ISC,ISC,ISC,8303567,mb,4.7,NEIC,NORTHERN SUMATRA,,,,,,
2091420,2005-04-26T07:36:04,-0.182,96.8455,33,ISC,ISC,ISC,8303571,mb,3.8,ISC,SOUTHWEST OF SUMATRA,,,,,,
2091664,2005-04-26T08:03:04,0.2973,97.3463,33,ISC,ISC,ISC,8303572,mb,4.3,NEIC,NORTHERN SUMATRA,,,,,,
2092585,2005-04-26T11:04:56,4.534,94.9956,33,ISC,ISC,ISC,7494892,mb,4.7,NEIC,OFF W COAST OF NORTHERN SUMATRA,,,,,,
2092617,2005-04-26T11:14:46,1.029,97.7632,0,IDC,ISC,ISC,8303582,mb,3.7,IDC,NORTHERN SUMATRA,,,,,,
2093067,2005-04-26T12:12:07,2.3545,96.3627,0,IDC,ISC,ISC,8303585,mb,3.5,IDC,NORTHERN SUMATRA,,,,,,
